id	has_phys_det	num_phys_boxes	yolo_conf_max	stn_pmax_max	stn_entropy_mean	p_b2_max	p_b3_max	p_b6_max	p_b7_max	p_b8_max	tem_pc1	tem_pc2	tem_pc3	hum_pc1	hum_pc2	hum_pc3	dew_pc1	dew_pc2	dew_pc3	co2_pc1	area	grow
742791_20211105_2_2_b3_1_2_13_1_166	1	1	0.699498832	0.999974251	0.00029824	2.58E-05	0.999974251	1.01E-09	1.37E-08	2.24E-09	-12.32734378	19.72531268	-11.86728583	-56.79190589	64.3806301	-9.922257219	-12.20542548	-9.225637373	-4.658308675	1758.63147	1	13
742793_20211105_2_2_b3_1_2_13_1_168	1	2	0.581751585	0.999998689	3.83E-05	4.36E-06	0.999998689	2.44E-11	3.23E-10	5.10E-10	-12.32734378	19.72531268	-11.86728583	-56.79190589	64.3806301	-9.922257219	-12.20542548	-9.225637373	-4.658308675	1758.63147	1	13
742795_20211105_2_2_b3_1_2_13_1_170	1	3	0.57090342	0.999996662	0.002239482	0.000142068	0.999996662	8.99E-06	0.000332111	8.45E-05	-12.32734378	19.72531268	-11.86728583	-56.79190589	64.3806301	-9.922257219	-12.20542548	-9.225637373	-4.658308675	1758.63147	1	13
742796_20211105_2_2_b3_1_2_13_1_171	1	4	0.585700631	0.999999881	0.001972625	0.000237299	0.999999881	8.33E-06	0.000469501	6.43E-05	-12.32734378	19.72531268	-11.86728583	-56.79190589	64.3806301	-9.922257219	-12.20542548	-9.225637373	-4.658308675	1758.63147	1	13
742797_20211105_2_2_b3_1_2_13_1_172	1	1	0.778412163	0.999999881	2.54E-06	1.09E-07	0.999999881	1.61E-10	2.70E-08	1.07E-08	-12.32734378	19.72531268	-11.86728583	-56.79190589	64.3806301	-9.922257219	-12.20542548	-9.225637373	-4.658308675	1758.63147	1	13
742800_20211105_2_2_b3_1_2_13_1_175	1	5	0.422471255	1	0.000403028	7.20E-06	1	1.08E-06	9.57E-05	8.62E-05	-12.32734378	19.72531268	-11.86728583	-56.79190589	64.3806301	-9.922257219	-12.20542548	-9.225637373	-4.658308675	1758.63147	1	13
742801_20211105_2_2_b3_1_2_13_1_176	1	3	0.547811091	0.999999881	0.002006607	6.79E-06	0.999999881	1.14E-06	7.82E-05	0.000605302	-12.32734378	19.72531268	-11.86728583	-56.79190589	64.3806301	-9.922257219	-12.20542548	-9.225637373	-4.658308675	1758.63147	1	13
742804_20211105_2_2_b3_1_2_13_1_179	1	1	0.849356472	0.99999845	2.20E-05	1.52E-06	0.99999845	2.71E-13	1.79E-09	1.13E-11	-12.32734378	19.72531268	-11.86728583	-56.79190589	64.3806301	-9.922257219	-12.20542548	-9.225637373	-4.658308675	1758.63147	1	13
742805_20211105_2_2_b3_1_2_13_1_180	1	1	0.580706179	0.999895692	0.001061411	0.000104232	0.999895692	1.36E-10	8.64E-08	4.21E-10	-12.32734378	19.72531268	-11.86728583	-56.79190589	64.3806301	-9.922257219	-12.20542548	-9.225637373	-4.658308675	1758.63147	1	13
742806_20211105_2_2_b3_1_2_13_1_181	1	1	0.70181632	0.999999642	6.05E-06	3.85E-07	0.999999642	1.69E-12	1.02E-10	4.77E-11	-12.32734378	19.72531268	-11.86728583	-56.79190589	64.3806301	-9.922257219	-12.20542548	-9.225637373	-4.658308675	1758.63147	1	13
742807_20211105_2_2_b3_1_2_13_1_182	1	2	0.721632361	1	3.80E-07	2.74E-08	1	6.34E-14	2.99E-11	3.28E-12	-12.32734378	19.72531268	-11.86728583	-56.79190589	64.3806301	-9.922257219	-12.20542548	-9.225637373	-4.658308675	1758.63147	1	13
742808_20211105_2_2_b3_1_2_13_1_183	1	2	0.539409816	0.999996901	0.000120205	1.62E-05	0.999996901	1.15E-08	9.31E-08	4.65E-08	-12.32734378	19.72531268	-11.86728583	-56.79190589	64.3806301	-9.922257219	-12.20542548	-9.225637373	-4.658308675	1758.63147	1	13
742811_20211105_2_2_b3_1_2_13_1_186	1	2	0.540268779	0.999999166	0.000314047	3.40E-06	0.999999166	1.09E-07	4.73E-06	4.60E-05	-12.32734378	19.72531268	-11.86728583	-56.79190589	64.3806301	-9.922257219	-12.20542548	-9.225637373	-4.658308675	1758.63147	1	13
742814_20211105_2_2_b3_1_2_13_1_189	1	3	0.577519715	0.999999881	6.21E-05	1.46E-05	0.999999881	8.13E-09	1.56E-07	8.62E-08	-12.32734378	19.72531268	-11.86728583	-56.79190589	64.3806301	-9.922257219	-12.20542548	-9.225637373	-4.658308675	1758.63147	1	13
742817_20211105_2_2_b3_1_2_13_1_192	1	1	0.703459859	0.999992609	0.000100622	3.41E-06	0.999992609	6.98E-08	1.86E-06	1.86E-06	-12.32734378	19.72531268	-11.86728583	-56.79190589	64.3806301	-9.922257219	-12.20542548	-9.225637373	-4.658308675	1758.63147	1	13
742821_20211105_2_2_b3_1_2_13_1_196	1	5	0.608501315	1	5.29E-05	8.79E-07	1	4.36E-08	4.75E-06	1.49E-05	-12.32734378	19.72531268	-11.86728583	-56.79190589	64.3806301	-9.922257219	-12.20542548	-9.225637373	-4.658308675	1758.63147	1	13
742824_20211105_2_2_b3_1_2_13_1_199	1	3	0.358737409	0.999999881	0.000532417	0.000158231	0.999999881	7.24E-08	3.14E-06	2.87E-07	-12.32734378	19.72531268	-11.86728583	-56.79190589	64.3806301	-9.922257219	-12.20542548	-9.225637373	-4.658308675	1758.63147	1	13
742825_20211105_2_2_b3_1_2_13_1_200	1	6	0.207020432	0.999999523	0.008003651	0.001771414	0.999999523	4.65E-07	0.004862395	0.000406485	-12.32734378	19.72531268	-11.86728583	-56.79190589	64.3806301	-9.922257219	-12.20542548	-9.225637373	-4.658308675	1758.63147	1	13
742828_20211105_2_2_b3_1_2_13_1_203	1	6	0.673971355	1	0.000543741	7.25E-06	1	3.29E-07	0.000217228	2.95E-05	-12.32734378	19.72531268	-11.86728583	-56.79190589	64.3806301	-9.922257219	-12.20542548	-9.225637373	-4.658308675	1758.63147	1	13
742829_20211105_2_2_b3_1_2_13_1_204	1	4	0.652269781	1	0.070082152	6.13E-05	1	2.35E-05	0.057355013	0.010720897	-12.32734378	19.72531268	-11.86728583	-56.79190589	64.3806301	-9.922257219	-12.20542548	-9.225637373	-4.658308675	1758.63147	1	13
742831_20211105_2_2_b3_1_2_13_1_206	1	4	0.612420499	0.999994755	0.001963442	6.13E-05	0.999994755	4.11E-06	0.000205072	0.00030779	-12.32734378	19.72531268	-11.86728583	-56.79190589	64.3806301	-9.922257219	-12.20542548	-9.225637373	-4.658308675	1758.63147	1	13
742837_20211105_2_2_b3_1_2_13_1_212	1	7	0.502489626	1	0.002265305	0.001044986	1	1.42E-05	0.000343701	0.000378784	-12.32734378	19.72531268	-11.86728583	-56.79190589	64.3806301	-9.922257219	-12.20542548	-9.225637373	-4.658308675	1758.63147	1	13
742839_20211105_2_2_b3_1_2_13_1_214	1	3	0.59588939	0.999999046	0.001982505	0.000578807	0.999999046	2.79E-06	5.96E-05	2.67E-05	-12.32734378	19.72531268	-11.86728583	-56.79190589	64.3806301	-9.922257219	-12.20542548	-9.225637373	-4.658308675	1758.63147	1	13
742842_20211105_2_2_b3_1_2_13_1_217	1	1	0.354333162	0.999963045	0.00043185	3.00E-07	0.999963045	5.77E-08	5.79E-06	3.08E-05	-12.32734378	19.72531268	-11.86728583	-56.79190589	64.3806301	-9.922257219	-12.20542548	-9.225637373	-4.658308675	1758.63147	1	13
742849_20211105_2_2_b3_1_2_13_1_224	1	2	0.628569484	0.999994278	0.053374039	0.012094888	0.999994278	0.000196825	0.003014621	0.002747348	-12.82862273	18.91335178	-11.00530469	-54.89381709	61.90705762	-14.61439358	-12.27321189	-9.263259954	-4.731015057	1759.314861	1	13
742853_20211105_2_2_b3_1_2_13_1_228	1	2	0.573545754	1	1.71E-05	5.24E-07	1	1.64E-08	4.95E-07	1.23E-06	-12.82862273	18.91335178	-11.00530469	-54.89381709	61.90705762	-14.61439358	-12.27321189	-9.263259954	-4.731015057	1759.314861	1	13
742855_20211105_2_2_b3_1_2_13_1_230	1	3	0.637138784	0.999999762	0.010531682	2.60E-06	0.999999762	1.82E-06	0.000231051	0.004600802	-12.82862273	18.91335178	-11.00530469	-54.89381709	61.90705762	-14.61439358	-12.27321189	-9.263259954	-4.731015057	1759.314861	1	13
742865_20211105_2_2_b3_1_2_13_1_240	1	6	0.640094936	1	0.000657337	0.000127764	1	7.12E-06	9.89E-05	2.41E-05	-12.82862273	18.91335178	-11.00530469	-54.89381709	61.90705762	-14.61439358	-12.27321189	-9.263259954	-4.731015057	1759.314861	1	13
742873_20211105_2_2_b3_1_2_13_1_248	1	3	0.761702895	1	0.000209535	5.74E-06	1	2.04E-07	2.65E-05	7.57E-06	-12.82862273	18.91335178	-11.00530469	-54.89381709	61.90705762	-14.61439358	-12.27321189	-9.263259954	-4.731015057	1759.314861	1	13
742874_20211105_2_2_b3_1_2_13_1_249	1	4	0.713224471	1	0.000104077	1.05E-05	1	7.59E-08	9.71E-06	8.33E-07	-12.82862273	18.91335178	-11.00530469	-54.89381709	61.90705762	-14.61439358	-12.27321189	-9.263259954	-4.731015057	1759.314861	1	13
742879_20211105_2_2_b3_1_2_13_1_254	1	5	0.58705914	1	1.10E-05	3.43E-06	1	7.76E-11	2.50E-09	6.76E-09	-12.82862273	18.91335178	-11.00530469	-54.89381709	61.90705762	-14.61439358	-12.27321189	-9.263259954	-4.731015057	1759.314861	1	13
742881_20211105_2_2_b3_1_2_13_1_256	1	4	0.567249775	1	9.74E-07	2.73E-08	1	2.10E-10	9.62E-09	6.33E-08	-12.82862273	18.91335178	-11.00530469	-54.89381709	61.90705762	-14.61439358	-12.27321189	-9.263259954	-4.731015057	1759.314861	1	13
742883_20211105_2_2_b3_1_2_13_1_258	1	3	0.673136711	0.999999762	3.61E-05	1.05E-06	0.999999762	2.33E-08	1.11E-06	2.67E-06	-12.82862273	18.91335178	-11.00530469	-54.89381709	61.90705762	-14.61439358	-12.27321189	-9.263259954	-4.731015057	1759.314861	1	13
742885_20211105_2_2_b3_1_2_13_1_260	1	2	0.547562003	0.999999881	2.71E-06	7.77E-08	0.999999881	5.18E-10	2.05E-08	1.16E-07	-12.82862273	18.91335178	-11.00530469	-54.89381709	61.90705762	-14.61439358	-12.27321189	-9.263259954	-4.731015057	1759.314861	1	13
742886_20211105_2_2_b3_1_2_13_1_261	1	4	0.425000578	1	1.04E-06	1.16E-07	1	1.55E-10	5.63E-09	3.64E-08	-12.82862273	18.91335178	-11.00530469	-54.89381709	61.90705762	-14.61439358	-12.27321189	-9.263259954	-4.731015057	1759.314861	1	13
742887_20211105_2_2_b3_1_2_13_1_262	1	3	0.470026433	1	6.14E-06	5.39E-07	1	5.17E-09	9.22E-08	3.31E-07	-12.82862273	18.91335178	-11.00530469	-54.89381709	61.90705762	-14.61439358	-12.27321189	-9.263259954	-4.731015057	1759.314861	1	13
933530_20211030_2_2_b2_1_2_13_2_3	1	1	0.825918913	0.999952674	0.000567895	0.999952674	2.69E-05	8.38E-06	1.17E-05	4.69E-07	-18.60143211	-2.914690941	1.350276098	5.361830394	-24.26112034	-79.40033952	-14.86005921	-12.45002385	-8.334864236	1648.256096	1	13
933535_20211030_2_2_b2_1_2_13_2_8	1	1	0.757163882	0.999989152	0.000141624	0.999989152	8.52E-06	1.61E-06	1.06E-07	5.65E-07	-15.85853528	8.25419741	2.50790443	-47.30662635	15.83420935	-73.91877107	-14.57548407	-9.909710969	-10.66646552	1640.750538	1	13
933536_20211030_2_2_b2_1_2_13_2_9	1	1	0.796230137	0.999991298	0.000113223	0.999991298	7.95E-06	2.93E-07	6.53E-08	3.83E-07	-15.85853528	8.25419741	2.50790443	-47.30662635	15.83420935	-73.91877107	-14.57548407	-9.909710969	-10.66646552	1640.750538	1	13
933537_20211030_2_2_b2_1_2_13_2_10	1	1	0.810553491	1	2.74E-07	1	5.32E-09	4.51E-09	2.19E-10	4.20E-09	-15.85853528	8.25419741	2.50790443	-47.30662635	15.83420935	-73.91877107	-14.57548407	-9.909710969	-10.66646552	1640.750538	1	13
933538_20211030_2_2_b2_1_2_13_2_11	1	1	0.736669183	1	1.41E-06	1	3.35E-08	1.96E-08	2.69E-09	2.47E-08	-15.85853528	8.25419741	2.50790443	-47.30662635	15.83420935	-73.91877107	-14.57548407	-9.909710969	-10.66646552	1640.750538	1	13
933539_20211030_2_2_b2_1_2_13_2_12	1	1	0.741212189	0.999998569	2.24E-05	0.999998569	2.66E-07	2.30E-07	3.55E-08	9.23E-07	-15.85853528	8.25419741	2.50790443	-47.30662635	15.83420935	-73.91877107	-14.57548407	-9.909710969	-10.66646552	1640.750538	1	13
933541_20211030_2_2_b2_1_2_13_2_14	1	1	0.701313019	0.99991715	0.000924631	0.99991715	1.16E-05	2.37E-06	6.38E-05	5.16E-06	-18.60143211	-2.914690941	1.350276098	5.361830394	-24.26112034	-79.40033952	-14.86005921	-12.45002385	-8.334864236	1648.256096	1	13
933545_20211030_2_2_b2_1_2_13_2_18	1	1	0.591637015	0.999996901	4.43E-05	0.999996901	1.90E-06	6.92E-08	5.20E-09	1.08E-06	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933553_20211030_2_2_b2_1_2_13_2_26	1	1	0.74715358	0.999998808	1.93E-05	0.999998808	3.41E-07	2.60E-07	3.93E-08	5.86E-07	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933554_20211030_2_2_b2_1_2_13_2_27	1	1	0.78868854	0.999961376	0.000435676	0.999961376	3.80E-05	2.87E-07	3.84E-08	3.44E-07	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933556_20211030_2_2_b2_1_2_13_2_29	1	1	0.829936504	0.999997973	2.92E-05	0.999997973	8.33E-07	6.68E-08	9.18E-07	9.96E-08	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933558_20211030_2_2_b2_1_2_13_2_31	1	1	0.856361389	1	9.81E-09	1	2.94E-10	8.95E-11	2.17E-11	3.11E-11	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933559_20211030_2_2_b2_1_2_13_2_32	1	2	0.234573096	0.999999762	0.001343122	0.999999762	3.16E-05	1.03E-05	6.61E-05	0.000152554	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933560_20211030_2_2_b2_1_2_13_2_33	1	1	0.698002219	1	1.94E-09	1	3.62E-11	2.68E-11	4.91E-12	1.14E-11	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933567_20211030_2_2_b2_1_2_13_2_40	1	1	0.834988058	1	6.16E-10	1	1.05E-11	1.17E-11	1.09E-12	1.06E-12	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933571_20211030_2_2_b2_1_2_13_2_44	1	1	0.841164827	1	9.76E-08	1	4.51E-09	2.33E-10	1.63E-10	8.85E-11	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933573_20211030_2_2_b2_1_2_13_2_46	1	1	0.858772278	1	2.45E-08	1	8.50E-10	1.03E-10	1.24E-10	6.75E-11	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933575_20211030_2_2_b2_1_2_13_2_48	1	1	0.818649113	1	8.20E-08	1	2.86E-09	2.62E-10	7.48E-10	1.86E-10	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933587_20211030_2_2_b2_1_2_13_2_60	1	2	0.650764704	0.999999881	1.52E-05	0.999999881	1.46E-06	1.96E-08	9.14E-08	3.13E-07	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933590_20211030_2_2_b2_1_2_13_2_63	1	1	0.595767498	0.999952793	0.000520899	0.999952793	4.67E-05	2.36E-07	1.36E-08	2.61E-07	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933593_20211030_2_2_b2_1_2_13_2_66	1	1	0.587679088	0.972467184	0.13351047	0.972467184	0.025935637	0.000152749	0.000399563	0.001044711	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933595_20211030_2_2_b2_1_2_13_2_68	1	1	0.829379916	0.999987006	0.00016849	0.999987006	1.01E-05	1.67E-06	8.40E-08	1.11E-06	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933597_20211030_2_2_b2_1_2_13_2_70	1	1	0.836956382	1	2.11E-07	1	7.64E-09	1.47E-09	2.67E-10	1.63E-09	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933605_20211030_2_2_b2_1_2_13_2_78	1	1	0.820775926	0.999999762	3.48E-06	0.999999762	6.31E-08	3.99E-08	1.55E-08	7.52E-08	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933606_20211030_2_2_b2_1_2_13_2_79	1	1	0.714088023	1	1.88E-07	1	6.80E-09	1.81E-09	2.01E-10	9.04E-10	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933614_20211030_2_2_b2_1_2_13_2_87	1	1	0.680568874	0.999999046	1.47E-05	0.999999046	9.00E-07	1.53E-08	5.29E-08	5.61E-09	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933616_20211030_2_2_b2_1_2_13_2_89	1	1	0.294443071	0.999996781	4.73E-05	0.999996781	3.45E-07	3.66E-07	3.20E-07	2.20E-06	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933617_20211030_2_2_b2_1_2_13_2_90	1	1	0.767143309	0.999995708	5.87E-05	0.999995708	4.33E-06	3.46E-08	1.57E-08	1.30E-09	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933620_20211030_2_2_b2_1_2_13_2_93	0	0	0	0	0	0	0	0	0	0	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933626_20211030_2_2_b2_1_2_13_2_99	1	1	0.702634513	1	1.79E-06	1	5.83E-08	2.14E-08	1.13E-09	2.37E-08	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933637_20211030_2_2_b2_1_2_13_2_10	1	1	0.810553491	1	2.74E-07	1	5.32E-09	4.51E-09	2.19E-10	4.20E-09	-15.85853528	8.25419741	2.50790443	-47.30662635	15.83420935	-73.91877107	-14.57548407	-9.909710969	-10.66646552	1640.750538	1	13
933644_20211030_2_2_b2_1_2_13_2_17	1	1	0.765579343	0.999998093	2.95E-05	0.999998093	1.59E-06	2.63E-07	1.21E-08	1.36E-07	-15.85853528	8.25419741	2.50790443	-47.30662635	15.83420935	-73.91877107	-14.57548407	-9.909710969	-10.66646552	1640.750538	1	13
933649_20211030_2_2_b2_1_2_13_2_22	1	1	0.673433542	0.99999249	9.70E-05	0.99999249	7.22E-06	1.04E-07	2.09E-08	1.23E-07	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933650_20211030_2_2_b2_1_2_13_2_23	1	3	0.571460187	0.999994874	0.000150429	0.999994874	1.42E-05	1.21E-06	1.98E-07	8.08E-07	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933660_20211030_2_2_b2_1_2_13_2_33	1	1	0.698002219	1	1.94E-09	1	3.62E-11	2.68E-11	4.91E-12	1.14E-11	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933663_20211030_2_2_b2_1_2_13_2_36	1	1	0.812489748	0.999894619	0.001167688	0.999894619	6.08E-05	7.03E-06	3.59E-05	1.65E-06	-18.60143211	-2.914690941	1.350276098	5.361830394	-24.26112034	-79.40033952	-14.86005921	-12.45002385	-8.334864236	1648.256096	1	13
933665_20211030_2_2_b2_1_2_13_2_38	1	1	0.773979723	0.999928117	0.00083233	0.999928117	8.83E-06	3.56E-05	2.67E-05	8.55E-07	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933668_20211030_2_2_b2_1_2_13_2_41	1	1	0.851800919	1	3.33E-08	1	1.48E-09	1.00E-10	3.36E-11	4.02E-12	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933675_20211030_2_2_b2_1_2_13_2_48	1	1	0.818649113	1	8.20E-08	1	2.86E-09	2.62E-10	7.48E-10	1.86E-10	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933683_20211030_2_2_b2_1_2_13_2_56	1	1	0.683826327	0.999991536	0.000108394	0.999991536	8.32E-06	5.32E-08	3.10E-08	6.92E-08	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933686_20211030_2_2_b2_1_2_13_2_59	1	1	0.749337196	1	2.33E-07	1	1.63E-09	6.18E-09	3.78E-11	4.29E-09	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933689_20211030_2_2_b2_1_2_13_2_62	1	1	0.762591302	0.99999404	8.08E-05	0.99999404	5.61E-06	1.40E-07	3.41E-08	2.81E-07	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933693_20211030_2_2_b2_1_2_13_2_66	1	1	0.587679088	0.972467184	0.13351047	0.972467184	0.025935637	0.000152749	0.000399563	0.001044711	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933701_20211030_2_2_b2_1_2_13_2_74	1	1	0.773299873	0.999999762	4.48E-06	0.999999762	1.28E-07	3.61E-08	3.78E-09	9.32E-08	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933702_20211030_2_2_b2_1_2_13_2_75	1	2	0.356606662	0.999989629	0.000222799	0.999989629	9.88E-06	8.64E-06	1.38E-06	6.10E-06	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933705_20211030_2_2_b2_1_2_13_2_78	1	1	0.820775926	0.999999762	3.48E-06	0.999999762	6.31E-08	3.99E-08	1.55E-08	7.52E-08	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933707_20211030_2_2_b2_1_2_13_2_80	1	1	0.737301946	1	1.67E-07	1	9.47E-10	6.24E-09	3.00E-10	1.11E-09	-18.60143211	-2.914690941	1.350276098	5.361830394	-24.26112034	-79.40033952	-14.86005921	-12.45002385	-8.334864236	1648.256096	1	13
933709_20211030_2_2_b2_1_2_13_2_82	1	1	0.726204813	0.999999642	7.30E-06	0.999999642	2.40E-07	2.59E-08	9.08E-09	1.71E-07	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933713_20211030_2_2_b2_1_2_13_2_86	1	1	0.813185275	1	4.15E-07	1	4.02E-09	4.19E-09	2.28E-10	1.39E-08	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933714_20211030_2_2_b2_1_2_13_2_87	1	1	0.680568874	0.999999046	1.47E-05	0.999999046	9.00E-07	1.53E-08	5.29E-08	5.61E-09	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933716_20211030_2_2_b2_1_2_13_2_89	1	1	0.294443071	0.999996781	4.73E-05	0.999996781	3.45E-07	3.66E-07	3.20E-07	2.20E-06	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933717_20211030_2_2_b2_1_2_13_2_90	1	1	0.767143309	0.999995708	5.87E-05	0.999995708	4.33E-06	3.46E-08	1.57E-08	1.30E-09	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933720_20211030_2_2_b2_1_2_13_2_93	0	0	0	0	0	0	0	0	0	0	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933721_20211030_2_2_b2_1_2_13_2_94	1	1	0.133957148	0.999982953	0.000217342	0.999982953	1.20E-05	1.09E-06	9.25E-08	3.85E-06	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933723_20211030_2_2_b2_1_2_13_2_96	1	1	0.329005361	0.999977231	0.000284775	0.999977231	1.62E-05	1.76E-06	3.82E-07	4.42E-06	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933726_20211030_2_2_b2_1_2_13_2_99	1	1	0.702634513	1	1.79E-06	1	5.83E-08	2.14E-08	1.13E-09	2.37E-08	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933728_20211030_2_2_b2_1_2_13_2_101	1	1	0.811451375	0.999999762	5.10E-06	0.999999762	2.36E-07	3.42E-08	1.65E-08	2.09E-08	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
933737_20211030_2_2_b2_1_2_13_2_110	1	1	0.78401494	1	5.35E-08	1	1.43E-09	2.00E-10	6.82E-11	8.71E-10	-16.3075197	6.762820288	2.578379405	-40.98946816	10.71606104	-76.03360212	-14.59692555	-10.24745812	-10.45345029	1641.690071	1	13
